particula_id,paso,x,y,tipo,carga,masa
71,15,0.5654626591403472,-0.5852919987430324,Infectada,2.36318287266368e-06,1.6615735018061626
71,16,0.6919066564402349,-0.7820065347772901,Infectada,2.36318287266368e-06,1.6615735018061626
71,17,0.8274481602741002,-0.9664558379660815,Infectada,2.36318287266368e-06,1.6615735018061626
71,18,0.9668789856546801,-1.140983378412922,Infectada,2.36318287266368e-06,1.6615735018061626
71,19,1.1077892213532812,-1.3085744362233511,Infectada,2.36318287266368e-06,1.6615735018061626
71,20,1.2492496400407445,-1.4713512434113483,Infectada,2.36318287266368e-06,1.6615735018061626
71,21,1.3908952684767146,-1.6306932583931855,Infectada,2.36318287266368e-06,1.6615735018061626
71,22,1.5325763170891868,-1.7875079578018083,Infectada,2.36318287266368e-06,1.6615735018061626
71,23,1.674230257588203,-1.9424112253786376,Infectada,2.36318287266368e-06,1.6615735018061626
71,24,1.8158320337783207,-2.0958345029609946,Infectada,2.36318287266368e-06,1.6615735018061626
71,25,1.957373321955881,-2.2480887004468784,Infectada,2.36318287266368e-06,1.6615735018061626
71,26,2.09885338331435,-2.3994034379889566,Infectada,2.36318287266368e-06,1.6615735018061626
71,27,2.2402748498344804,-2.549951943100728,Infectada,2.36318287266368e-06,1.6615735018061626
72,0,0.0,2.5,Infectada,1.206793696365607e-06,1.3703961254812287
72,1,0.0008944389188352377,2.300183369324789,Infectada,1.206793696365607e-06,1.3703961254812287
72,2,0.0029346750213828715,2.1005238383423452,Infectada,1.206793696365607e-06,1.3703961254812287
72,3,0.00642250953898295,1.9009438391223281,Infectada,1.206793696365607e-06,1.3703961254812287
72,4,0.011696084160848816,1.7012988633946209,Infectada,1.206793696365607e-06,1.3703961254812287
72,5,0.019114584415875997,1.5013760631383635,Infectada,1.206793696365607e-06,1.3703961254812287
72,6,0.0290573630224963,1.3009068850989114,Infectada,1.206793696365607e-06,1.3703961254812287
72,7,0.041945454945550104,1.0995870009975528,Infectada,1.206793696365607e-06,1.3703961254812287
72,8,0.05828267013224446,0.8971029351992947,Infectada,1.206793696365607e-06,1.3703961254812287
72,9,0.07870589575418807,0.6931764727740377,Infectada,1.206793696365607e-06,1.3703961254812287
72,10,0.10402164905019765,0.48764363972221436,Infectada,1.206793696365607e-06,1.3703961254812287
72,11,0.13518563628223987,0.28057034194134156,Infectada,1.206793696365607e-06,1.3703961254812287
72,12,0.1731831113863152,0.07236322042222323,Infectada,1.206793696365607e-06,1.3703961254812287
72,13,0.21882475716985808,-0.1361943526887923,Infectada,1.206793696365607e-06,1.3703961254812287
72,14,0.27252457669424046,-0.3440079426789601,Infectada,1.206793696365607e-06,1.3703961254812287
72,15,0.3340950746187087,-0.549830079058752,Infectada,1.206793696365607e-06,1.3703961254812287
72,16,0.40260671521763036,-0.752554375312101,Infectada,1.206793696365607e-06,1.3703961254812287
72,17,0.4765283933642843,-0.9516228668147677,Infectada,1.206793696365607e-06,1.3703961254812287
72,18,0.5542544288487002,-1.147184997146672,Infectada,1.206793696365607e-06,1.3703961254812287
72,19,0.6345500037935019,-1.3398062644565893,Infectada,1.206793696365607e-06,1.3703961254812287
72,20,0.7166045835885071,-1.5301179253012571,Infectada,1.206793696365607e-06,1.3703961254812287
72,21,0.7999059394354907,-1.7186578833050525,Infectada,1.206793696365607e-06,1.3703961254812287
72,22,0.8841227591058134,-1.9058424235973228,Infectada,1.206793696365607e-06,1.3703961254812287
72,23,0.9690315519568592,-2.091982964412379,Infectada,1.206793696365607e-06,1.3703961254812287
72,24,1.054475310738003,-2.2773104941796514,Infectada,1.206793696365607e-06,1.3703961254812287
72,25,1.1403400514606805,-2.4619968117800184,Infectada,1.206793696365607e-06,1.3703961254812287
72,26,1.2265409225108792,-2.646170736452577,Infectada,1.206793696365607e-06,1.3703961254812287
73,0,0.0,2.5,Sana,7.407953483149977e-07,1
73,1,0.0007524229326451552,2.3001542545636258,Sana,7.407953483149977e-07,1
73,2,0.0024688392751075583,2.1004408263634113,Sana,7.407953483149977e-07,1
73,3,0.005403577431517053,1.9007949058375908,Sana,7.407953483149977e-07,1
73,4,0.009842117762003857,1.701095753415089,Sana,7.407953483149977e-07,1
73,5,0.016088360722031302,1.5011656574113021,Sana,7.407953483149977e-07,1
73,6,0.024463695566954494,1.3007809419572962,Sana,7.407953483149977e-07,1
73,7,0.035324316443102896,1.0996895852159616,Sana,7.407953483149977e-07,1
73,8,0.04909380368980868,0.8976349881065635,Sana,7.407953483149977e-07,1
73,9,0.06630103843368515,0.6943946515320236,Sana,7.407953483149977e-07,1
73,10,0.08760300164283652,0.48984572352845956,Sana,7.407953483149977e-07,1
73,11,0.11375786551766995,0.2840551401711612,Sana,7.407953483149977e-07,1
73,12,0.14552027463803693,0.07735782061791768,Sana,7.407953483149977e-07,1
73,13,0.18347837192948474,-0.12963021893753598,Sana,7.407953483149977e-07,1
73,14,0.2278890554342458,-0.3360801232249286,Sana,7.407953483149977e-07,1
73,15,0.2785470886012673,-0.5410874290246175,Sana,7.407953483149977e-07,1
73,16,0.3347307107379456,-0.7438864399479685,Sana,7.407953483149977e-07,1
73,17,0.3953364306146976,-0.9440943866532205,Sana,7.407953483149977e-07,1
73,18,0.45921198765596094,-1.1417861530836646,Sana,7.407953483149977e-07,1
73,19,0.5254281920159682,-1.3373219555998423,Sana,7.407953483149977e-07,1
73,20,0.5933316092928654,-1.5311325635955917,Sana,7.407953483149977e-07,1
73,21,0.662480167618221,-1.72360450388856,Sana,7.407953483149977e-07,1
73,22,0.7325704375355442,-1.9150478662728943,Sana,7.407953483149977e-07,1
73,23,0.8033874537898682,-2.1056998314206288,Sana,7.407953483149977e-07,1
73,24,0.8747742384897014,-2.2957383011817303,Sana,7.407953483149977e-07,1
73,25,0.9466134594634703,-2.485295988869104,Sana,7.407953483149977e-07,1
73,26,1.0188159286664655,-2.6744721514112975,Sana,7.407953483149977e-07,1
