particula_id,paso,x,y,tipo,carga
10,25,0.8360898934366923,-2.505101196522355,Sana,6.198083930243585e-07
11,0,0.07369321060486278,2.5,Sana,7.124918750620169e-07
11,1,0.07439149067561468,2.3000842292630455,Sana,7.124918750620169e-07
11,2,0.07597368898539786,2.1002163788504777,Sana,7.124918750620169e-07
11,3,0.0786615080784356,1.9003208168052441,Sana,7.124918750620169e-07
11,4,0.08270615688143934,1.7002717147121982,Sana,7.124918750620169e-07
11,5,0.0883827184363878,1.4998901291527056,Sana,7.124918750620169e-07
11,6,0.09599495950051881,1.2989494627372205,Sana,7.124918750620169e-07
11,7,0.10589681251956913,1.097187060801243,Sana,7.124918750620169e-07
11,8,0.11853071841356295,0.8943244715311462,Sana,7.124918750620169e-07
11,9,0.13447544503735995,0.6901085447215918,Sana,7.124918750620169e-07
11,10,0.1544793902256454,0.48439093965158475,Sana,7.124918750620169e-07
11,11,0.17943024101683783,0.27724523500971743,Sana,7.124918750620169e-07
11,12,0.21021886544999532,0.06906825331727146,Sana,7.124918750620169e-07
11,13,0.24753186084356898,-0.13941035038876684,Sana,7.124918750620169e-07
11,14,0.29165540063810574,-0.34721893327580855,Sana,7.124918750620169e-07
11,15,0.34231989616754266,-0.553309417417998,Sana,7.124918750620169e-07
11,16,0.39863252691676265,-0.7568280481457712,Sana,7.124918750620169e-07
11,17,0.45927873486465526,-0.9574277507692739,Sana,7.124918750620169e-07
11,18,0.5229795994856068,-1.155310149416645,Sana,7.124918750620169e-07
11,19,0.5887877043382963,-1.3509508124722462,Sana,7.124918750620169e-07
11,20,0.6560827229565395,-1.5448451276844104,Sana,7.124918750620169e-07
11,21,0.7244648908259668,-1.7374068351933323,Sana,7.124918750620169e-07
11,22,0.793667667213799,-1.9289545025924186,Sana,7.124918750620169e-07
11,23,0.8635050789263191,-2.1197261194681585,Sana,7.124918750620169e-07
11,24,0.9338421663987662,-2.3098978611526846,Sana,7.124918750620169e-07
11,25,1.0045781188363392,-2.499600240100992,Sana,7.124918750620169e-07
11,26,1.0756360988069804,-2.688930534076545,Sana,7.124918750620169e-07
12,0,-0.15118470606208848,2.5,Sana,1.0467634736309568e-06
12,1,-0.15005305831439603,2.3004385411343096,Sana,1.0467634736309568e-06
12,2,-0.14742470817166947,2.101343706299004,Sana,1.0467634736309568e-06
12,3,-0.14284978068026893,1.9026712415408065,Sana,1.0467634736309568e-06
12,4,-0.13583256286982226,1.7042729976939222,Sana,1.0467634736309568e-06
12,5,-0.12588175277884037,1.5059012314362996,Sana,1.0467634736309568e-06
12,6,-0.11253194746907215,1.3072444948564477,Sana,1.0467634736309568e-06
12,7,-0.09532502718642163,1.1079684840946045,Sana,1.0467634736309568e-06
12,8,-0.07376799678947515,0.9077511872076482,Sana,1.0467634736309568e-06
12,9,-0.04728623788412903,0.7063219840152575,Sana,1.0467634736309568e-06
12,10,-0.015189999829709783,0.5035193126936784,Sana,1.0467634736309568e-06
12,11,0.02332137036511346,0.2993720475439175,Sana,1.0467634736309568e-06
12,12,0.06909058932765255,0.09418673271970668,Sana,1.0467634736309568e-06
12,13,0.12286298406196727,-0.11139948569814193,Sana,1.0467634736309568e-06
12,14,0.18510277634885583,-0.31643482046689386,Sana,1.0467634736309568e-06
12,15,0.25579660711690244,-0.5197530005065412,Sana,1.0467634736309568e-06
12,16,0.33428268463476896,-0.7201891681702959,Sana,1.0467634736309568e-06
12,17,0.41924292667741014,-0.9169306498382379,Sana,1.0467634736309568e-06
12,18,0.5090386415856777,-1.109807599200217,Sana,1.0467634736309568e-06
12,19,0.6022019799669822,-1.2992117975137676,Sana,1.0467634736309568e-06
12,20,0.697668397669919,-1.4857658033134253,Sana,1.0467634736309568e-06
12,21,0.7947347960709013,-1.6700766673291347,Sana,1.0467634736309568e-06
12,22,0.8929438426661485,-1.8526454152521208,Sana,1.0467634736309568e-06
12,23,0.9919918963077305,-2.0338594288283005,Sana,1.0467634736309568e-06
12,24,1.0916710733113462,-2.214011323347969,Sana,1.0467634736309568e-06
12,25,1.1918347483772451,-2.3933211793740345,Sana,1.0467634736309568e-06
12,26,1.2923768215793128,-2.57195530802787,Sana,1.0467634736309568e-06
13,0,-0.07531556956423563,2.5,Infectada,1.0337469050086933e-06
13,1,-0.07423031256188457,2.3003189259859393,Infectada,1.0337469050086933e-06
13,2,-0.07173466032001488,2.1009522389831776,Infectada,1.0337469050086933e-06
13,3,-0.06743450453835433,1.901830331834437,Infectada,1.0337469050086933e-06
13,4,-0.06089285001370705,1.7027954244684627,Infectada,1.0337469050086933e-06
13,5,-0.05166108983358384,1.5036026659013113,Infectada,1.0337469050086933e-06
13,6,-0.03928924038090997,1.3039436008618257,Infectada,1.0337469050086933e-06
